imagefile,eye,gaze_x,gaze_y
009463.jpg,R,-0.5685,0.1338
009464.jpg,R,-0.5685,0.1338
009465.jpg,R,-0.5685,0.1338
009466.jpg,R,-0.5685,0.1338
009467.jpg,R,-0.5685,0.1338
009468.jpg,R,-0.5685,0.1338
009469.jpg,R,-0.5685,0.1338
009470.jpg,R,-0.5685,0.1338
009471.jpg,R,-0.5685,0.1338
009472.jpg,R,-0.5685,0.1338
009473.jpg,R,-0.5685,0.1338
009474.jpg,R,-0.5685,0.1338
009475.jpg,R,-0.5685,0.1338
009476.jpg,R,-0.5685,0.1338
009477.jpg,R,-0.5685,0.1338
009478.jpg,R,-0.5685,0.1338
009479.jpg,R,-0.5685,0.1338
009480.jpg,R,-0.5685,0.1338
009481.jpg,R,-0.5685,0.1338
009482.jpg,R,-0.5685,0.1338
009483.jpg,R,-0.5685,0.1338
009484.jpg,R,-0.5685,0.1338
009485.jpg,R,-0.5685,0.1338
009486.jpg,R,-0.5685,0.1338
009487.jpg,R,-0.5685,0.1338
009488.jpg,R,-0.5685,0.1338
009489.jpg,R,-0.5685,0.1338
009490.jpg,R,-0.5685,0.1338
009491.jpg,R,-0.5685,0.1338
009492.jpg,R,-0.5685,0.1338
009493.jpg,R,-0.5685,0.1338
009494.jpg,R,-0.5685,0.1338
009495.jpg,R,-0.5685,0.1338
009496.jpg,R,-0.5685,0.1338
009497.jpg,R,-0.5685,0.1338
009498.jpg,R,-0.5685,0.1338
009499.jpg,R,-0.5685,0.1338
009500.jpg,R,-0.5685,0.1338
009501.jpg,R,-0.5685,0.1338
009502.jpg,R,-0.5685,0.1338
009503.jpg,R,-0.5685,0.1338
009504.jpg,R,-0.5685,0.1338
009505.jpg,R,-0.5685,0.1338
009506.jpg,R,-0.5685,0.1338
009507.jpg,R,-0.5685,0.1338
009508.jpg,R,-0.5685,0.1338
009509.jpg,R,-0.5685,0.1338
009510.jpg,R,-0.5685,0.1338
009511.jpg,R,-0.5685,0.1338
009512.jpg,R,-0.5685,0.1338
009513.jpg,R,-0.5685,0.1338
009514.jpg,R,-0.5685,0.1338
009515.jpg,R,-0.5685,0.1338
009516.jpg,R,-0.5685,0.1338
009517.jpg,R,-0.5685,0.1338
009518.jpg,R,-0.5685,0.1338
009519.jpg,R,-0.5685,0.1338
009520.jpg,R,-0.5685,0.1338
009521.jpg,R,-0.5685,0.1338
009522.jpg,R,-0.5685,0.1338
009523.jpg,R,-0.5685,0.1338
009524.jpg,R,-0.5685,0.1338
009525.jpg,R,-0.5685,0.1338
009526.jpg,R,-0.5685,0.1338
009527.jpg,R,-0.5685,0.1338
009528.jpg,R,-0.5685,0.1338
009529.jpg,R,-0.5685,0.1338
009530.jpg,R,-0.5685,0.1338
009531.jpg,R,-0.5685,0.1338
009532.jpg,R,-0.5685,0.1338
009682.jpg,R,0.5768,0.3132
009683.jpg,R,0.5768,0.3132
009684.jpg,R,0.5768,0.3132
009685.jpg,R,0.5768,0.3132
009686.jpg,R,0.5768,0.3132
009687.jpg,R,0.5768,0.3132
009688.jpg,R,0.5768,0.3132
009689.jpg,R,0.5768,0.3132
009690.jpg,R,0.5768,0.3132
009691.jpg,R,0.5768,0.3132
009692.jpg,R,0.5768,0.3132
009693.jpg,R,0.5768,0.3132
009694.jpg,R,0.5768,0.3132
009695.jpg,R,0.5768,0.3132
009696.jpg,R,0.5768,0.3132
009697.jpg,R,0.5768,0.3132
009698.jpg,R,0.5768,0.3132
009699.jpg,R,0.5768,0.3132
009700.jpg,R,0.5768,0.3132
009701.jpg,R,0.5768,0.3132
009702.jpg,R,0.5768,0.3132
009703.jpg,R,0.5768,0.3132
009704.jpg,R,0.5768,0.3132
009705.jpg,R,0.5768,0.3132
009706.jpg,R,0.5768,0.3132
009707.jpg,R,0.5768,0.3132
009708.jpg,R,0.5768,0.3132
009709.jpg,R,0.5768,0.3132
009710.jpg,R,0.5768,0.3132
009711.jpg,R,0.5768,0.3132
009712.jpg,R,0.5768,0.3132
009713.jpg,R,0.5768,0.3132
009714.jpg,R,0.5768,0.3132
009715.jpg,R,0.5768,0.3132
009716.jpg,R,0.5768,0.3132
009717.jpg,R,0.5768,0.3132
009718.jpg,R,0.5768,0.3132
009719.jpg,R,0.5768,0.3132
009720.jpg,R,0.5768,0.3132
009721.jpg,R,0.5768,0.3132
009722.jpg,R,0.5768,0.3132
009723.jpg,R,0.5768,0.3132
009724.jpg,R,0.5768,0.3132
009725.jpg,R,0.5768,0.3132
009726.jpg,R,0.5768,0.3132
009727.jpg,R,0.5768,0.3132
009728.jpg,R,0.5768,0.3132
009729.jpg,R,0.5768,0.3132
009730.jpg,R,0.5768,0.3132
009731.jpg,R,0.5768,0.3132
009732.jpg,R,0.5768,0.3132
009733.jpg,R,0.5768,0.3132
009734.jpg,R,0.5768,0.3132
009735.jpg,R,0.5768,0.3132
009736.jpg,R,0.5768,0.3132
009737.jpg,R,0.5768,0.3132
009738.jpg,R,0.5768,0.3132
009739.jpg,R,0.5768,0.3132
009740.jpg,R,0.5768,0.3132
009741.jpg,R,0.5768,0.3132
009742.jpg,R,0.5768,0.3132
009743.jpg,R,0.5768,0.3132
009744.jpg,R,0.5768,0.3132
009745.jpg,R,0.5768,0.3132
009746.jpg,R,0.5768,0.3132
009747.jpg,R,0.5768,0.3132
009748.jpg,R,0.5768,0.3132
009749.jpg,R,0.5768,0.3132
009750.jpg,R,0.5768,0.3132
009751.jpg,R,0.5768,0.3132
009752.jpg,R,0.5768,0.3132
009753.jpg,R,0.5768,0.3132
009754.jpg,R,0.5768,0.3132
009755.jpg,R,0.5768,0.3132
009756.jpg,R,0.5768,0.3132
009757.jpg,R,0.5768,0.3132
009758.jpg,R,0.5768,0.3132
009759.jpg,R,0.5768,0.3132
009760.jpg,R,0.5768,0.3132
009761.jpg,R,0.5768,0.3132
009762.jpg,R,0.5768,0.3132
009763.jpg,R,0.5768,0.3132
009764.jpg,R,0.5768,0.3132
009765.jpg,R,0.5768,0.3132
009766.jpg,R,0.5768,0.3132
009767.jpg,R,0.5768,0.3132
009768.jpg,R,0.5768,0.3132
009769.jpg,R,0.5768,0.3132
009770.jpg,R,0.5768,0.3132
009771.jpg,R,0.5768,0.3132
009772.jpg,R,0.5768,0.3132
009773.jpg,R,0.5768,0.3132
009774.jpg,R,0.5768,0.3132
009775.jpg,R,0.5768,0.3132
009776.jpg,R,0.5768,0.3132
009777.jpg,R,0.5768,0.3132
009778.jpg,R,0.5768,0.3132
009779.jpg,R,0.5768,0.3132
009780.jpg,R,0.5768,0.3132
009781.jpg,R,0.5768,0.3132
009782.jpg,R,0.5768,0.3132
009783.jpg,R,0.5768,0.3132
009784.jpg,R,0.5768,0.3132
009785.jpg,R,0.5768,0.3132
009786.jpg,R,0.5768,0.3132
009787.jpg,R,0.5768,0.3132
009788.jpg,R,0.5768,0.3132
009789.jpg,R,0.5768,0.3132
009790.jpg,R,0.5768,0.3132
009791.jpg,R,0.5768,0.3132
009792.jpg,R,0.5768,0.3132
009793.jpg,R,0.5768,0.3132
009794.jpg,R,0.5768,0.3132
009795.jpg,R,0.5768,0.3132
009796.jpg,R,0.5768,0.3132
009797.jpg,R,0.5768,0.3132
009798.jpg,R,0.5768,0.3132
009799.jpg,R,0.5768,0.3132
009800.jpg,R,0.5768,0.3132
009801.jpg,R,0.5768,0.3132
009802.jpg,R,0.5768,0.3132
009803.jpg,R,0.5768,0.3132
009804.jpg,R,0.5768,0.3132
009805.jpg,R,0.5768,0.3132
009806.jpg,R,0.5768,0.3132
009807.jpg,R,0.5768,0.3132
009808.jpg,R,0.5768,0.3132
009809.jpg,R,0.5768,0.3132
009810.jpg,R,0.5768,0.3132
009811.jpg,R,0.5768,0.3132
009812.jpg,R,0.5768,0.3132
009813.jpg,R,0.5768,0.3132
009814.jpg,R,0.5768,0.3132
009815.jpg,R,0.5768,0.3132
009816.jpg,R,0.5768,0.3132
009817.jpg,R,0.5768,0.3132
009818.jpg,R,0.5768,0.3132
009819.jpg,R,0.5768,0.3132
009820.jpg,R,0.5768,0.3132
009821.jpg,R,0.5768,0.3132
009822.jpg,R,0.5768,0.3132
009823.jpg,R,0.5768,0.3132
009824.jpg,R,0.5768,0.3132
009825.jpg,R,0.5768,0.3132
009826.jpg,R,0.5768,0.3132
009827.jpg,R,0.5768,0.3132
009828.jpg,R,0.5768,0.3132
009829.jpg,R,0.5768,0.3132
009830.jpg,R,0.5768,0.3132
009979.jpg,R,0.1036,-0.7904
009980.jpg,R,0.1036,-0.7904
009981.jpg,R,0.1036,-0.7904
009982.jpg,R,0.1036,-0.7904
009983.jpg,R,0.1036,-0.7904
009984.jpg,R,0.1036,-0.7904
009985.jpg,R,0.1036,-0.7904
009986.jpg,R,0.1036,-0.7904
009987.jpg,R,0.1036,-0.7904
009988.jpg,R,0.1036,-0.7904
009989.jpg,R,0.1036,-0.7904
009990.jpg,R,0.1036,-0.7904
009991.jpg,R,0.1036,-0.7904
009992.jpg,R,0.1036,-0.7904
009993.jpg,R,0.1036,-0.7904
009994.jpg,R,0.1036,-0.7904
009995.jpg,R,0.1036,-0.7904
009996.jpg,R,0.1036,-0.7904
009997.jpg,R,0.1036,-0.7904
009998.jpg,R,0.1036,-0.7904
009999.jpg,R,0.1036,-0.7904
010000.jpg,R,0.1036,-0.7904
010001.jpg,R,0.1036,-0.7904
010002.jpg,R,0.1036,-0.7904
010003.jpg,R,0.1036,-0.7904
010004.jpg,R,0.1036,-0.7904
010005.jpg,R,0.1036,-0.7904
010006.jpg,R,0.1036,-0.7904
010007.jpg,R,0.1036,-0.7904
010008.jpg,R,0.1036,-0.7904
010009.jpg,R,0.1036,-0.7904
010010.jpg,R,0.1036,-0.7904
010011.jpg,R,0.1036,-0.7904
010012.jpg,R,0.1036,-0.7904
010013.jpg,R,0.1036,-0.7904
010014.jpg,R,0.1036,-0.7904
010015.jpg,R,0.1036,-0.7904
010016.jpg,R,0.1036,-0.7904
010017.jpg,R,0.1036,-0.7904
010018.jpg,R,0.1036,-0.7904
010019.jpg,R,0.1036,-0.7904
010020.jpg,R,0.1036,-0.7904
010021.jpg,R,0.1036,-0.7904
010022.jpg,R,0.1036,-0.7904
010023.jpg,R,0.1036,-0.7904
010024.jpg,R,0.1036,-0.7904
010025.jpg,R,0.1036,-0.7904
010026.jpg,R,0.1036,-0.7904
010027.jpg,R,0.1036,-0.7904
010028.jpg,R,0.1036,-0.7904
010029.jpg,R,0.1036,-0.7904
010030.jpg,R,0.1036,-0.7904
010031.jpg,R,0.1036,-0.7904
010032.jpg,R,0.1036,-0.7904
010033.jpg,R,0.1036,-0.7904
010034.jpg,R,0.1036,-0.7904
010035.jpg,R,0.1036,-0.7904
010036.jpg,R,0.1036,-0.7904
010037.jpg,R,0.1036,-0.7904
010038.jpg,R,0.1036,-0.7904
010039.jpg,R,0.1036,-0.7904
010040.jpg,R,0.1036,-0.7904
010041.jpg,R,0.1036,-0.7904
010042.jpg,R,0.1036,-0.7904
010043.jpg,R,0.1036,-0.7904
010044.jpg,R,0.1036,-0.7904
010045.jpg,R,0.1036,-0.7904
010046.jpg,R,0.1036,-0.7904
010047.jpg,R,0.1036,-0.7904
010048.jpg,R,0.1036,-0.7904
010049.jpg,R,0.1036,-0.7904
010050.jpg,R,0.1036,-0.7904
010051.jpg,R,0.1036,-0.7904
010052.jpg,R,0.1036,-0.7904
010053.jpg,R,0.1036,-0.7904
010054.jpg,R,0.1036,-0.7904
010055.jpg,R,0.1036,-0.7904
010056.jpg,R,0.1036,-0.7904
010057.jpg,R,0.1036,-0.7904
010058.jpg,R,0.1036,-0.7904
010059.jpg,R,0.1036,-0.7904
010060.jpg,R,0.1036,-0.7904
010061.jpg,R,0.1036,-0.7904
010062.jpg,R,0.1036,-0.7904
010063.jpg,R,0.1036,-0.7904
010064.jpg,R,0.1036,-0.7904
010065.jpg,R,0.1036,-0.7904
010066.jpg,R,0.1036,-0.7904
010067.jpg,R,0.1036,-0.7904
010068.jpg,R,0.1036,-0.7904
010069.jpg,R,0.1036,-0.7904
010070.jpg,R,0.1036,-0.7904
010071.jpg,R,0.1036,-0.7904
010072.jpg,R,0.1036,-0.7904
010073.jpg,R,0.1036,-0.7904
010074.jpg,R,0.1036,-0.7904
010075.jpg,R,0.1036,-0.7904
010076.jpg,R,0.1036,-0.7904
010077.jpg,R,0.1036,-0.7904
010078.jpg,R,0.1036,-0.7904
010079.jpg,R,0.1036,-0.7904
010080.jpg,R,0.1036,-0.7904
010081.jpg,R,0.1036,-0.7904
010082.jpg,R,0.1036,-0.7904
010083.jpg,R,0.1036,-0.7904
010084.jpg,R,0.1036,-0.7904
010085.jpg,R,0.1036,-0.7904
010086.jpg,R,0.1036,-0.7904
010087.jpg,R,0.1036,-0.7904
010088.jpg,R,0.1036,-0.7904
010089.jpg,R,0.1036,-0.7904
010090.jpg,R,0.1036,-0.7904
010091.jpg,R,0.1036,-0.7904
010092.jpg,R,0.1036,-0.7904
010093.jpg,R,0.1036,-0.7904
010094.jpg,R,0.1036,-0.7904
010095.jpg,R,0.1036,-0.7904
010096.jpg,R,0.1036,-0.7904
010097.jpg,R,0.1036,-0.7904
010098.jpg,R,0.1036,-0.7904
010099.jpg,R,0.1036,-0.7904
010100.jpg,R,0.1036,-0.7904
010101.jpg,R,0.1036,-0.7904
010102.jpg,R,0.1036,-0.7904
010103.jpg,R,0.1036,-0.7904
010104.jpg,R,0.1036,-0.7904
010105.jpg,R,0.1036,-0.7904
010106.jpg,R,0.1036,-0.7904
010107.jpg,R,0.1036,-0.7904
010108.jpg,R,0.1036,-0.7904
010109.jpg,R,0.1036,-0.7904
010110.jpg,R,0.1036,-0.7904
010111.jpg,R,0.1036,-0.7904
010112.jpg,R,0.1036,-0.7904
010113.jpg,R,0.1036,-0.7904
010114.jpg,R,0.1036,-0.7904
010115.jpg,R,0.1036,-0.7904
010116.jpg,R,0.1036,-0.7904
010117.jpg,R,0.1036,-0.7904
010118.jpg,R,0.1036,-0.7904
010119.jpg,R,0.1036,-0.7904
010120.jpg,R,0.1036,-0.7904
010121.jpg,R,0.1036,-0.7904
010122.jpg,R,0.1036,-0.7904
010123.jpg,R,0.1036,-0.7904
010124.jpg,R,0.1036,-0.7904
010125.jpg,R,0.1036,-0.7904
010126.jpg,R,0.1036,-0.7904
010276.jpg,R,-0.6391,0.0343
010277.jpg,R,-0.6391,0.0343
010278.jpg,R,-0.6391,0.0343
010279.jpg,R,-0.6391,0.0343
010280.jpg,R,-0.6391,0.0343
010281.jpg,R,-0.6391,0.0343
010282.jpg,R,-0.6391,0.0343
010283.jpg,R,-0.6391,0.0343
010284.jpg,R,-0.6391,0.0343
010285.jpg,R,-0.6391,0.0343
010286.jpg,R,-0.6391,0.0343
010287.jpg,R,-0.6391,0.0343
010288.jpg,R,-0.6391,0.0343
010289.jpg,R,-0.6391,0.0343
010290.jpg,R,-0.6391,0.0343
010291.jpg,R,-0.6391,0.0343
010292.jpg,R,-0.6391,0.0343
010293.jpg,R,-0.6391,0.0343
010294.jpg,R,-0.6391,0.0343
010295.jpg,R,-0.6391,0.0343
010296.jpg,R,-0.6391,0.0343
010297.jpg,R,-0.6391,0.0343
010298.jpg,R,-0.6391,0.0343
010299.jpg,R,-0.6391,0.0343
010300.jpg,R,-0.6391,0.0343
010301.jpg,R,-0.6391,0.0343
010302.jpg,R,-0.6391,0.0343
010303.jpg,R,-0.6391,0.0343
010304.jpg,R,-0.6391,0.0343
010305.jpg,R,-0.6391,0.0343
010306.jpg,R,-0.6391,0.0343
010307.jpg,R,-0.6391,0.0343
010308.jpg,R,-0.6391,0.0343
010309.jpg,R,-0.6391,0.0343
010310.jpg,R,-0.6391,0.0343
010311.jpg,R,-0.6391,0.0343
010312.jpg,R,-0.6391,0.0343
010313.jpg,R,-0.6391,0.0343
010314.jpg,R,-0.6391,0.0343
010315.jpg,R,-0.6391,0.0343
010316.jpg,R,-0.6391,0.0343
010317.jpg,R,-0.6391,0.0343
010318.jpg,R,-0.6391,0.0343
010319.jpg,R,-0.6391,0.0343
010320.jpg,R,-0.6391,0.0343
010321.jpg,R,-0.6391,0.0343
010322.jpg,R,-0.6391,0.0343
010323.jpg,R,-0.6391,0.0343
010324.jpg,R,-0.6391,0.0343
010325.jpg,R,-0.6391,0.0343
010326.jpg,R,-0.6391,0.0343
010327.jpg,R,-0.6391,0.0343
010328.jpg,R,-0.6391,0.0343
010329.jpg,R,-0.6391,0.0343
010330.jpg,R,-0.6391,0.0343
010331.jpg,R,-0.6391,0.0343
010332.jpg,R,-0.6391,0.0343
010333.jpg,R,-0.6391,0.0343
010334.jpg,R,-0.6391,0.0343
010335.jpg,R,-0.6391,0.0343
010336.jpg,R,-0.6391,0.0343
010337.jpg,R,-0.6391,0.0343
010338.jpg,R,-0.6391,0.0343
010339.jpg,R,-0.6391,0.0343
010340.jpg,R,-0.6391,0.0343
010341.jpg,R,-0.6391,0.0343
010342.jpg,R,-0.6391,0.0343
010343.jpg,R,-0.6391,0.0343
010344.jpg,R,-0.6391,0.0343
010345.jpg,R,-0.6391,0.0343
010346.jpg,R,-0.6391,0.0343
010347.jpg,R,-0.6391,0.0343
010348.jpg,R,-0.6391,0.0343
010349.jpg,R,-0.6391,0.0343
010350.jpg,R,-0.6391,0.0343
010351.jpg,R,-0.6391,0.0343
010352.jpg,R,-0.6391,0.0343
010353.jpg,R,-0.6391,0.0343
010354.jpg,R,-0.6391,0.0343
010355.jpg,R,-0.6391,0.0343
010356.jpg,R,-0.6391,0.0343
010357.jpg,R,-0.6391,0.0343
010358.jpg,R,-0.6391,0.0343
010359.jpg,R,-0.6391,0.0343
010360.jpg,R,-0.6391,0.0343
010361.jpg,R,-0.6391,0.0343
010362.jpg,R,-0.6391,0.0343
010363.jpg,R,-0.6391,0.0343
010364.jpg,R,-0.6391,0.0343
010365.jpg,R,-0.6391,0.0343
010366.jpg,R,-0.6391,0.0343
010367.jpg,R,-0.6391,0.0343
010368.jpg,R,-0.6391,0.0343
010369.jpg,R,-0.6391,0.0343
010370.jpg,R,-0.6391,0.0343
010371.jpg,R,-0.6391,0.0343
010372.jpg,R,-0.6391,0.0343
010373.jpg,R,-0.6391,0.0343
010374.jpg,R,-0.6391,0.0343
010375.jpg,R,-0.6391,0.0343
010376.jpg,R,-0.6391,0.0343
010377.jpg,R,-0.6391,0.0343
010378.jpg,R,-0.6391,0.0343
010379.jpg,R,-0.6391,0.0343
010380.jpg,R,-0.6391,0.0343
010381.jpg,R,-0.6391,0.0343
010382.jpg,R,-0.6391,0.0343
010383.jpg,R,-0.6391,0.0343
010384.jpg,R,-0.6391,0.0343
010385.jpg,R,-0.6391,0.0343
010386.jpg,R,-0.6391,0.0343
010387.jpg,R,-0.6391,0.0343
010388.jpg,R,-0.6391,0.0343
010389.jpg,R,-0.6391,0.0343
010390.jpg,R,-0.6391,0.0343
010391.jpg,R,-0.6391,0.0343
010392.jpg,R,-0.6391,0.0343
010393.jpg,R,-0.6391,0.0343
010394.jpg,R,-0.6391,0.0343
010395.jpg,R,-0.6391,0.0343
010396.jpg,R,-0.6391,0.0343
010397.jpg,R,-0.6391,0.0343
010398.jpg,R,-0.6391,0.0343
010399.jpg,R,-0.6391,0.0343
010400.jpg,R,-0.6391,0.0343
010401.jpg,R,-0.6391,0.0343
010402.jpg,R,-0.6391,0.0343
010403.jpg,R,-0.6391,0.0343
010404.jpg,R,-0.6391,0.0343
010405.jpg,R,-0.6391,0.0343
010406.jpg,R,-0.6391,0.0343
010407.jpg,R,-0.6391,0.0343
010408.jpg,R,-0.6391,0.0343
010409.jpg,R,-0.6391,0.0343
010410.jpg,R,-0.6391,0.0343
010411.jpg,R,-0.6391,0.0343
010412.jpg,R,-0.6391,0.0343
010413.jpg,R,-0.6391,0.0343
010414.jpg,R,-0.6391,0.0343
010415.jpg,R,-0.6391,0.0343
010416.jpg,R,-0.6391,0.0343
010417.jpg,R,-0.6391,0.0343
010418.jpg,R,-0.6391,0.0343
010419.jpg,R,-0.6391,0.0343
010420.jpg,R,-0.6391,0.0343
010421.jpg,R,-0.6391,0.0343
010422.jpg,R,-0.6391,0.0343
010423.jpg,R,-0.6391,0.0343
010424.jpg,R,-0.6391,0.0343
010425.jpg,R,-0.6391,0.0343
010574.jpg,R,0.2092,0.5397
010575.jpg,R,0.2092,0.5397
010576.jpg,R,0.2092,0.5397
010577.jpg,R,0.2092,0.5397
010578.jpg,R,0.2092,0.5397
010579.jpg,R,0.2092,0.5397
010580.jpg,R,0.2092,0.5397
010581.jpg,R,0.2092,0.5397
010582.jpg,R,0.2092,0.5397
010583.jpg,R,0.2092,0.5397
010584.jpg,R,0.2092,0.5397
010585.jpg,R,0.2092,0.5397
010586.jpg,R,0.2092,0.5397
010587.jpg,R,0.2092,0.5397
010588.jpg,R,0.2092,0.5397
010589.jpg,R,0.2092,0.5397
010590.jpg,R,0.2092,0.5397
010591.jpg,R,0.2092,0.5397
010592.jpg,R,0.2092,0.5397
010593.jpg,R,0.2092,0.5397
010594.jpg,R,0.2092,0.5397
010595.jpg,R,0.2092,0.5397
010596.jpg,R,0.2092,0.5397
010597.jpg,R,0.2092,0.5397
010598.jpg,R,0.2092,0.5397
010599.jpg,R,0.2092,0.5397
010600.jpg,R,0.2092,0.5397
010601.jpg,R,0.2092,0.5397
010602.jpg,R,0.2092,0.5397
010603.jpg,R,0.2092,0.5397
010604.jpg,R,0.2092,0.5397
010605.jpg,R,0.2092,0.5397
010606.jpg,R,0.2092,0.5397
010607.jpg,R,0.2092,0.5397
010608.jpg,R,0.2092,0.5397
010609.jpg,R,0.2092,0.5397
010610.jpg,R,0.2092,0.5397
010611.jpg,R,0.2092,0.5397
010612.jpg,R,0.2092,0.5397
010613.jpg,R,0.2092,0.5397
010614.jpg,R,0.2092,0.5397
010615.jpg,R,0.2092,0.5397
010616.jpg,R,0.2092,0.5397
010617.jpg,R,0.2092,0.5397
010618.jpg,R,0.2092,0.5397
010619.jpg,R,0.2092,0.5397
010620.jpg,R,0.2092,0.5397
010621.jpg,R,0.2092,0.5397
010622.jpg,R,0.2092,0.5397
010623.jpg,R,0.2092,0.5397
010624.jpg,R,0.2092,0.5397
010625.jpg,R,0.2092,0.5397
010626.jpg,R,0.2092,0.5397
010627.jpg,R,0.2092,0.5397
010628.jpg,R,0.2092,0.5397
010629.jpg,R,0.2092,0.5397
010630.jpg,R,0.2092,0.5397
010631.jpg,R,0.2092,0.5397
010632.jpg,R,0.2092,0.5397
010633.jpg,R,0.2092,0.5397
010634.jpg,R,0.2092,0.5397
010635.jpg,R,0.2092,0.5397
010636.jpg,R,0.2092,0.5397
010637.jpg,R,0.2092,0.5397
010638.jpg,R,0.2092,0.5397
010639.jpg,R,0.2092,0.5397
010640.jpg,R,0.2092,0.5397
010641.jpg,R,0.2092,0.5397
010642.jpg,R,0.2092,0.5397
010643.jpg,R,0.2092,0.5397
010644.jpg,R,0.2092,0.5397
010645.jpg,R,0.2092,0.5397
010646.jpg,R,0.2092,0.5397
010647.jpg,R,0.2092,0.5397
010648.jpg,R,0.2092,0.5397
010649.jpg,R,0.2092,0.5397
010650.jpg,R,0.2092,0.5397
010651.jpg,R,0.2092,0.5397
010652.jpg,R,0.2092,0.5397
010653.jpg,R,0.2092,0.5397
010654.jpg,R,0.2092,0.5397
010655.jpg,R,0.2092,0.5397
010656.jpg,R,0.2092,0.5397
010657.jpg,R,0.2092,0.5397
010658.jpg,R,0.2092,0.5397
010659.jpg,R,0.2092,0.5397
010660.jpg,R,0.2092,0.5397
010661.jpg,R,0.2092,0.5397
010662.jpg,R,0.2092,0.5397
010663.jpg,R,0.2092,0.5397
010664.jpg,R,0.2092,0.5397
010665.jpg,R,0.2092,0.5397
010666.jpg,R,0.2092,0.5397
010667.jpg,R,0.2092,0.5397
010668.jpg,R,0.2092,0.5397
010669.jpg,R,0.2092,0.5397
010670.jpg,R,0.2092,0.5397
010671.jpg,R,0.2092,0.5397
010672.jpg,R,0.2092,0.5397
010673.jpg,R,0.2092,0.5397
010674.jpg,R,0.2092,0.5397
010675.jpg,R,0.2092,0.5397
010676.jpg,R,0.2092,0.5397
010677.jpg,R,0.2092,0.5397
010678.jpg,R,0.2092,0.5397
010679.jpg,R,0.2092,0.5397
010680.jpg,R,0.2092,0.5397
010681.jpg,R,0.2092,0.5397
010682.jpg,R,0.2092,0.5397
010683.jpg,R,0.2092,0.5397
010684.jpg,R,0.2092,0.5397
010685.jpg,R,0.2092,0.5397
010686.jpg,R,0.2092,0.5397
010687.jpg,R,0.2092,0.5397
010688.jpg,R,0.2092,0.5397
010689.jpg,R,0.2092,0.5397
010690.jpg,R,0.2092,0.5397
010691.jpg,R,0.2092,0.5397
010692.jpg,R,0.2092,0.5397
010693.jpg,R,0.2092,0.5397
010694.jpg,R,0.2092,0.5397
010695.jpg,R,0.2092,0.5397
010696.jpg,R,0.2092,0.5397
010697.jpg,R,0.2092,0.5397
010698.jpg,R,0.2092,0.5397
010699.jpg,R,0.2092,0.5397
010700.jpg,R,0.2092,0.5397
010701.jpg,R,0.2092,0.5397
010702.jpg,R,0.2092,0.5397
010703.jpg,R,0.2092,0.5397
010704.jpg,R,0.2092,0.5397
010705.jpg,R,0.2092,0.5397
010706.jpg,R,0.2092,0.5397
010707.jpg,R,0.2092,0.5397
010708.jpg,R,0.2092,0.5397
010709.jpg,R,0.2092,0.5397
010710.jpg,R,0.2092,0.5397
010711.jpg,R,0.2092,0.5397
010712.jpg,R,0.2092,0.5397
010713.jpg,R,0.2092,0.5397
010714.jpg,R,0.2092,0.5397
010715.jpg,R,0.2092,0.5397
010716.jpg,R,0.2092,0.5397
010717.jpg,R,0.2092,0.5397
010718.jpg,R,0.2092,0.5397
010719.jpg,R,0.2092,0.5397
010720.jpg,R,0.2092,0.5397
010721.jpg,R,0.2092,0.5397
010870.jpg,R,-0.0295,-0.7078
010871.jpg,R,-0.0295,-0.7078
010872.jpg,R,-0.0295,-0.7078
010873.jpg,R,-0.0295,-0.7078
010874.jpg,R,-0.0295,-0.7078
010875.jpg,R,-0.0295,-0.7078
010876.jpg,R,-0.0295,-0.7078
010877.jpg,R,-0.0295,-0.7078
010878.jpg,R,-0.0295,-0.7078
010879.jpg,R,-0.0295,-0.7078
010880.jpg,R,-0.0295,-0.7078
010881.jpg,R,-0.0295,-0.7078
010882.jpg,R,-0.0295,-0.7078
010883.jpg,R,-0.0295,-0.7078
010884.jpg,R,-0.0295,-0.7078
010885.jpg,R,-0.0295,-0.7078
010886.jpg,R,-0.0295,-0.7078
010887.jpg,R,-0.0295,-0.7078
010888.jpg,R,-0.0295,-0.7078
010889.jpg,R,-0.0295,-0.7078
010890.jpg,R,-0.0295,-0.7078
010891.jpg,R,-0.0295,-0.7078
010892.jpg,R,-0.0295,-0.7078
010893.jpg,R,-0.0295,-0.7078
010894.jpg,R,-0.0295,-0.7078
010895.jpg,R,-0.0295,-0.7078
010896.jpg,R,-0.0295,-0.7078
010897.jpg,R,-0.0295,-0.7078
010898.jpg,R,-0.0295,-0.7078
010899.jpg,R,-0.0295,-0.7078
010900.jpg,R,-0.0295,-0.7078
010901.jpg,R,-0.0295,-0.7078
010902.jpg,R,-0.0295,-0.7078
010903.jpg,R,-0.0295,-0.7078
010904.jpg,R,-0.0295,-0.7078
010905.jpg,R,-0.0295,-0.7078
010906.jpg,R,-0.0295,-0.7078
010907.jpg,R,-0.0295,-0.7078
010908.jpg,R,-0.0295,-0.7078
010909.jpg,R,-0.0295,-0.7078
010910.jpg,R,-0.0295,-0.7078
010911.jpg,R,-0.0295,-0.7078
010912.jpg,R,-0.0295,-0.7078
010913.jpg,R,-0.0295,-0.7078
010914.jpg,R,-0.0295,-0.7078
010915.jpg,R,-0.0295,-0.7078
