imagefile,eye,gaze_x,gaze_y
004548.jpg,L,0.5728,-0.6315
004549.jpg,L,0.5728,-0.6315
004550.jpg,L,0.5728,-0.6315
004551.jpg,L,0.5728,-0.6315
004552.jpg,L,0.5728,-0.6315
004553.jpg,L,0.5728,-0.6315
004554.jpg,L,0.5728,-0.6315
004555.jpg,L,0.5728,-0.6315
004556.jpg,L,0.5728,-0.6315
004557.jpg,L,0.5728,-0.6315
004558.jpg,L,0.5728,-0.6315
004559.jpg,L,0.5728,-0.6315
004560.jpg,L,0.5728,-0.6315
004561.jpg,L,0.5728,-0.6315
004562.jpg,L,0.5728,-0.6315
004563.jpg,L,0.5728,-0.6315
004564.jpg,L,0.5728,-0.6315
004565.jpg,L,0.5728,-0.6315
004566.jpg,L,0.5728,-0.6315
004567.jpg,L,0.5728,-0.6315
004568.jpg,L,0.5728,-0.6315
004569.jpg,L,0.5728,-0.6315
004570.jpg,L,0.5728,-0.6315
004571.jpg,L,0.5728,-0.6315
004572.jpg,L,0.5728,-0.6315
004573.jpg,L,0.5728,-0.6315
004574.jpg,L,0.5728,-0.6315
004575.jpg,L,0.5728,-0.6315
004576.jpg,L,0.5728,-0.6315
004577.jpg,L,0.5728,-0.6315
004578.jpg,L,0.5728,-0.6315
004579.jpg,L,0.5728,-0.6315
004580.jpg,L,0.5728,-0.6315
004581.jpg,L,0.5728,-0.6315
004582.jpg,L,0.5728,-0.6315
004583.jpg,L,0.5728,-0.6315
004584.jpg,L,0.5728,-0.6315
004585.jpg,L,0.5728,-0.6315
004586.jpg,L,0.5728,-0.6315
004587.jpg,L,0.5728,-0.6315
004588.jpg,L,0.5728,-0.6315
004589.jpg,L,0.5728,-0.6315
004590.jpg,L,0.5728,-0.6315
004591.jpg,L,0.5728,-0.6315
004592.jpg,L,0.5728,-0.6315
004593.jpg,L,0.5728,-0.6315
004594.jpg,L,0.5728,-0.6315
004595.jpg,L,0.5728,-0.6315
004596.jpg,L,0.5728,-0.6315
004597.jpg,L,0.5728,-0.6315
004598.jpg,L,0.5728,-0.6315
004599.jpg,L,0.5728,-0.6315
004600.jpg,L,0.5728,-0.6315
004601.jpg,L,0.5728,-0.6315
004602.jpg,L,0.5728,-0.6315
004603.jpg,L,0.5728,-0.6315
004604.jpg,L,0.5728,-0.6315
004605.jpg,L,0.5728,-0.6315
004606.jpg,L,0.5728,-0.6315
004607.jpg,L,0.5728,-0.6315
004608.jpg,L,0.5728,-0.6315
004609.jpg,L,0.5728,-0.6315
004610.jpg,L,0.5728,-0.6315
004611.jpg,L,0.5728,-0.6315
004612.jpg,L,0.5728,-0.6315
004613.jpg,L,0.5728,-0.6315
004614.jpg,L,0.5728,-0.6315
004615.jpg,L,0.5728,-0.6315
004616.jpg,L,0.5728,-0.6315
004617.jpg,L,0.5728,-0.6315
004618.jpg,L,0.5728,-0.6315
004619.jpg,L,0.5728,-0.6315
004620.jpg,L,0.5728,-0.6315
004771.jpg,L,0.4296,-0.7375
004772.jpg,L,0.4296,-0.7375
004773.jpg,L,0.4296,-0.7375
004774.jpg,L,0.4296,-0.7375
004775.jpg,L,0.4296,-0.7375
004776.jpg,L,0.4296,-0.7375
004777.jpg,L,0.4296,-0.7375
004778.jpg,L,0.4296,-0.7375
004779.jpg,L,0.4296,-0.7375
004780.jpg,L,0.4296,-0.7375
004781.jpg,L,0.4296,-0.7375
004782.jpg,L,0.4296,-0.7375
004783.jpg,L,0.4296,-0.7375
004784.jpg,L,0.4296,-0.7375
004785.jpg,L,0.4296,-0.7375
004786.jpg,L,0.4296,-0.7375
004787.jpg,L,0.4296,-0.7375
004788.jpg,L,0.4296,-0.7375
004789.jpg,L,0.4296,-0.7375
004790.jpg,L,0.4296,-0.7375
004791.jpg,L,0.4296,-0.7375
004792.jpg,L,0.4296,-0.7375
004793.jpg,L,0.4296,-0.7375
004794.jpg,L,0.4296,-0.7375
004795.jpg,L,0.4296,-0.7375
004796.jpg,L,0.4296,-0.7375
004797.jpg,L,0.4296,-0.7375
004798.jpg,L,0.4296,-0.7375
004799.jpg,L,0.4296,-0.7375
004800.jpg,L,0.4296,-0.7375
004801.jpg,L,0.4296,-0.7375
004802.jpg,L,0.4296,-0.7375
004803.jpg,L,0.4296,-0.7375
004804.jpg,L,0.4296,-0.7375
004805.jpg,L,0.4296,-0.7375
004806.jpg,L,0.4296,-0.7375
004807.jpg,L,0.4296,-0.7375
004808.jpg,L,0.4296,-0.7375
004809.jpg,L,0.4296,-0.7375
004810.jpg,L,0.4296,-0.7375
004811.jpg,L,0.4296,-0.7375
004812.jpg,L,0.4296,-0.7375
004813.jpg,L,0.4296,-0.7375
004814.jpg,L,0.4296,-0.7375
004815.jpg,L,0.4296,-0.7375
004816.jpg,L,0.4296,-0.7375
004817.jpg,L,0.4296,-0.7375
004818.jpg,L,0.4296,-0.7375
004819.jpg,L,0.4296,-0.7375
004820.jpg,L,0.4296,-0.7375
004821.jpg,L,0.4296,-0.7375
004822.jpg,L,0.4296,-0.7375
004823.jpg,L,0.4296,-0.7375
004824.jpg,L,0.4296,-0.7375
004825.jpg,L,0.4296,-0.7375
004826.jpg,L,0.4296,-0.7375
004827.jpg,L,0.4296,-0.7375
004828.jpg,L,0.4296,-0.7375
004829.jpg,L,0.4296,-0.7375
004830.jpg,L,0.4296,-0.7375
004831.jpg,L,0.4296,-0.7375
004832.jpg,L,0.4296,-0.7375
004833.jpg,L,0.4296,-0.7375
004834.jpg,L,0.4296,-0.7375
004835.jpg,L,0.4296,-0.7375
004836.jpg,L,0.4296,-0.7375
004837.jpg,L,0.4296,-0.7375
004838.jpg,L,0.4296,-0.7375
004839.jpg,L,0.4296,-0.7375
004840.jpg,L,0.4296,-0.7375
004841.jpg,L,0.4296,-0.7375
004842.jpg,L,0.4296,-0.7375
004843.jpg,L,0.4296,-0.7375
004844.jpg,L,0.4296,-0.7375
004845.jpg,L,0.4296,-0.7375
004846.jpg,L,0.4296,-0.7375
004847.jpg,L,0.4296,-0.7375
004848.jpg,L,0.4296,-0.7375
004849.jpg,L,0.4296,-0.7375
004850.jpg,L,0.4296,-0.7375
004851.jpg,L,0.4296,-0.7375
004852.jpg,L,0.4296,-0.7375
004853.jpg,L,0.4296,-0.7375
004854.jpg,L,0.4296,-0.7375
004855.jpg,L,0.4296,-0.7375
004856.jpg,L,0.4296,-0.7375
004857.jpg,L,0.4296,-0.7375
004858.jpg,L,0.4296,-0.7375
004859.jpg,L,0.4296,-0.7375
004860.jpg,L,0.4296,-0.7375
004861.jpg,L,0.4296,-0.7375
004862.jpg,L,0.4296,-0.7375
004863.jpg,L,0.4296,-0.7375
004864.jpg,L,0.4296,-0.7375
004865.jpg,L,0.4296,-0.7375
004866.jpg,L,0.4296,-0.7375
004867.jpg,L,0.4296,-0.7375
004868.jpg,L,0.4296,-0.7375
004869.jpg,L,0.4296,-0.7375
004870.jpg,L,0.4296,-0.7375
004871.jpg,L,0.4296,-0.7375
004872.jpg,L,0.4296,-0.7375
004873.jpg,L,0.4296,-0.7375
004874.jpg,L,0.4296,-0.7375
004875.jpg,L,0.4296,-0.7375
004876.jpg,L,0.4296,-0.7375
004877.jpg,L,0.4296,-0.7375
004878.jpg,L,0.4296,-0.7375
004879.jpg,L,0.4296,-0.7375
004880.jpg,L,0.4296,-0.7375
004881.jpg,L,0.4296,-0.7375
004882.jpg,L,0.4296,-0.7375
004883.jpg,L,0.4296,-0.7375
004884.jpg,L,0.4296,-0.7375
004885.jpg,L,0.4296,-0.7375
004886.jpg,L,0.4296,-0.7375
004887.jpg,L,0.4296,-0.7375
004888.jpg,L,0.4296,-0.7375
004889.jpg,L,0.4296,-0.7375
004890.jpg,L,0.4296,-0.7375
004891.jpg,L,0.4296,-0.7375
004892.jpg,L,0.4296,-0.7375
004893.jpg,L,0.4296,-0.7375
004894.jpg,L,0.4296,-0.7375
004895.jpg,L,0.4296,-0.7375
004896.jpg,L,0.4296,-0.7375
004897.jpg,L,0.4296,-0.7375
004898.jpg,L,0.4296,-0.7375
004899.jpg,L,0.4296,-0.7375
004900.jpg,L,0.4296,-0.7375
004901.jpg,L,0.4296,-0.7375
004902.jpg,L,0.4296,-0.7375
004903.jpg,L,0.4296,-0.7375
004904.jpg,L,0.4296,-0.7375
004905.jpg,L,0.4296,-0.7375
004906.jpg,L,0.4296,-0.7375
004907.jpg,L,0.4296,-0.7375
004908.jpg,L,0.4296,-0.7375
004909.jpg,L,0.4296,-0.7375
004910.jpg,L,0.4296,-0.7375
004911.jpg,L,0.4296,-0.7375
004912.jpg,L,0.4296,-0.7375
004913.jpg,L,0.4296,-0.7375
004914.jpg,L,0.4296,-0.7375
004915.jpg,L,0.4296,-0.7375
004916.jpg,L,0.4296,-0.7375
004917.jpg,L,0.4296,-0.7375
004918.jpg,L,0.4296,-0.7375
004919.jpg,L,0.4296,-0.7375
005069.jpg,L,0.623,-0.2838
005070.jpg,L,0.623,-0.2838
005071.jpg,L,0.623,-0.2838
005072.jpg,L,0.623,-0.2838
005073.jpg,L,0.623,-0.2838
005074.jpg,L,0.623,-0.2838
005075.jpg,L,0.623,-0.2838
005076.jpg,L,0.623,-0.2838
005077.jpg,L,0.623,-0.2838
005078.jpg,L,0.623,-0.2838
005079.jpg,L,0.623,-0.2838
005080.jpg,L,0.623,-0.2838
005081.jpg,L,0.623,-0.2838
005082.jpg,L,0.623,-0.2838
005083.jpg,L,0.623,-0.2838
005084.jpg,L,0.623,-0.2838
005085.jpg,L,0.623,-0.2838
005086.jpg,L,0.623,-0.2838
005087.jpg,L,0.623,-0.2838
005088.jpg,L,0.623,-0.2838
005089.jpg,L,0.623,-0.2838
005090.jpg,L,0.623,-0.2838
005091.jpg,L,0.623,-0.2838
005092.jpg,L,0.623,-0.2838
005093.jpg,L,0.623,-0.2838
005094.jpg,L,0.623,-0.2838
005095.jpg,L,0.623,-0.2838
005096.jpg,L,0.623,-0.2838
005097.jpg,L,0.623,-0.2838
005098.jpg,L,0.623,-0.2838
005099.jpg,L,0.623,-0.2838
005100.jpg,L,0.623,-0.2838
005101.jpg,L,0.623,-0.2838
005102.jpg,L,0.623,-0.2838
005103.jpg,L,0.623,-0.2838
005104.jpg,L,0.623,-0.2838
005105.jpg,L,0.623,-0.2838
005106.jpg,L,0.623,-0.2838
005107.jpg,L,0.623,-0.2838
005108.jpg,L,0.623,-0.2838
005109.jpg,L,0.623,-0.2838
005110.jpg,L,0.623,-0.2838
005111.jpg,L,0.623,-0.2838
005112.jpg,L,0.623,-0.2838
005113.jpg,L,0.623,-0.2838
005114.jpg,L,0.623,-0.2838
005115.jpg,L,0.623,-0.2838
005116.jpg,L,0.623,-0.2838
005117.jpg,L,0.623,-0.2838
005118.jpg,L,0.623,-0.2838
005119.jpg,L,0.623,-0.2838
005120.jpg,L,0.623,-0.2838
005121.jpg,L,0.623,-0.2838
005122.jpg,L,0.623,-0.2838
005123.jpg,L,0.623,-0.2838
005124.jpg,L,0.623,-0.2838
005125.jpg,L,0.623,-0.2838
005126.jpg,L,0.623,-0.2838
005127.jpg,L,0.623,-0.2838
005128.jpg,L,0.623,-0.2838
005129.jpg,L,0.623,-0.2838
005130.jpg,L,0.623,-0.2838
005131.jpg,L,0.623,-0.2838
005132.jpg,L,0.623,-0.2838
005133.jpg,L,0.623,-0.2838
005134.jpg,L,0.623,-0.2838
005135.jpg,L,0.623,-0.2838
005136.jpg,L,0.623,-0.2838
005137.jpg,L,0.623,-0.2838
005138.jpg,L,0.623,-0.2838
005139.jpg,L,0.623,-0.2838
005140.jpg,L,0.623,-0.2838
005141.jpg,L,0.623,-0.2838
005142.jpg,L,0.623,-0.2838
005143.jpg,L,0.623,-0.2838
005144.jpg,L,0.623,-0.2838
005145.jpg,L,0.623,-0.2838
005146.jpg,L,0.623,-0.2838
005147.jpg,L,0.623,-0.2838
005148.jpg,L,0.623,-0.2838
005149.jpg,L,0.623,-0.2838
005150.jpg,L,0.623,-0.2838
005151.jpg,L,0.623,-0.2838
005152.jpg,L,0.623,-0.2838
005153.jpg,L,0.623,-0.2838
005154.jpg,L,0.623,-0.2838
005155.jpg,L,0.623,-0.2838
005156.jpg,L,0.623,-0.2838
005157.jpg,L,0.623,-0.2838
005158.jpg,L,0.623,-0.2838
005159.jpg,L,0.623,-0.2838
005160.jpg,L,0.623,-0.2838
005161.jpg,L,0.623,-0.2838
005162.jpg,L,0.623,-0.2838
005163.jpg,L,0.623,-0.2838
005164.jpg,L,0.623,-0.2838
005165.jpg,L,0.623,-0.2838
005166.jpg,L,0.623,-0.2838
005167.jpg,L,0.623,-0.2838
005168.jpg,L,0.623,-0.2838
005169.jpg,L,0.623,-0.2838
005170.jpg,L,0.623,-0.2838
005171.jpg,L,0.623,-0.2838
005172.jpg,L,0.623,-0.2838
005173.jpg,L,0.623,-0.2838
005174.jpg,L,0.623,-0.2838
005175.jpg,L,0.623,-0.2838
005176.jpg,L,0.623,-0.2838
005177.jpg,L,0.623,-0.2838
005178.jpg,L,0.623,-0.2838
005179.jpg,L,0.623,-0.2838
005180.jpg,L,0.623,-0.2838
005181.jpg,L,0.623,-0.2838
005182.jpg,L,0.623,-0.2838
005183.jpg,L,0.623,-0.2838
005184.jpg,L,0.623,-0.2838
005185.jpg,L,0.623,-0.2838
005186.jpg,L,0.623,-0.2838
005187.jpg,L,0.623,-0.2838
005188.jpg,L,0.623,-0.2838
005189.jpg,L,0.623,-0.2838
005190.jpg,L,0.623,-0.2838
005191.jpg,L,0.623,-0.2838
005192.jpg,L,0.623,-0.2838
005193.jpg,L,0.623,-0.2838
005194.jpg,L,0.623,-0.2838
005195.jpg,L,0.623,-0.2838
005196.jpg,L,0.623,-0.2838
005197.jpg,L,0.623,-0.2838
005198.jpg,L,0.623,-0.2838
005199.jpg,L,0.623,-0.2838
005200.jpg,L,0.623,-0.2838
005201.jpg,L,0.623,-0.2838
005202.jpg,L,0.623,-0.2838
005203.jpg,L,0.623,-0.2838
005204.jpg,L,0.623,-0.2838
005205.jpg,L,0.623,-0.2838
005206.jpg,L,0.623,-0.2838
005207.jpg,L,0.623,-0.2838
005208.jpg,L,0.623,-0.2838
005209.jpg,L,0.623,-0.2838
005210.jpg,L,0.623,-0.2838
005211.jpg,L,0.623,-0.2838
005212.jpg,L,0.623,-0.2838
005213.jpg,L,0.623,-0.2838
005214.jpg,L,0.623,-0.2838
005215.jpg,L,0.623,-0.2838
005216.jpg,L,0.623,-0.2838
005366.jpg,L,0.3161,0.6734
005367.jpg,L,0.3161,0.6734
005368.jpg,L,0.3161,0.6734
005369.jpg,L,0.3161,0.6734
005370.jpg,L,0.3161,0.6734
005371.jpg,L,0.3161,0.6734
005372.jpg,L,0.3161,0.6734
005373.jpg,L,0.3161,0.6734
005374.jpg,L,0.3161,0.6734
005375.jpg,L,0.3161,0.6734
005376.jpg,L,0.3161,0.6734
005377.jpg,L,0.3161,0.6734
005378.jpg,L,0.3161,0.6734
005379.jpg,L,0.3161,0.6734
005380.jpg,L,0.3161,0.6734
005381.jpg,L,0.3161,0.6734
005382.jpg,L,0.3161,0.6734
005383.jpg,L,0.3161,0.6734
005384.jpg,L,0.3161,0.6734
005385.jpg,L,0.3161,0.6734
005386.jpg,L,0.3161,0.6734
005387.jpg,L,0.3161,0.6734
005388.jpg,L,0.3161,0.6734
005389.jpg,L,0.3161,0.6734
005390.jpg,L,0.3161,0.6734
005391.jpg,L,0.3161,0.6734
005392.jpg,L,0.3161,0.6734
005393.jpg,L,0.3161,0.6734
005394.jpg,L,0.3161,0.6734
005395.jpg,L,0.3161,0.6734
005396.jpg,L,0.3161,0.6734
005397.jpg,L,0.3161,0.6734
005398.jpg,L,0.3161,0.6734
005399.jpg,L,0.3161,0.6734
005400.jpg,L,0.3161,0.6734
005401.jpg,L,0.3161,0.6734
005402.jpg,L,0.3161,0.6734
005403.jpg,L,0.3161,0.6734
005404.jpg,L,0.3161,0.6734
005405.jpg,L,0.3161,0.6734
005406.jpg,L,0.3161,0.6734
005407.jpg,L,0.3161,0.6734
005408.jpg,L,0.3161,0.6734
005409.jpg,L,0.3161,0.6734
005410.jpg,L,0.3161,0.6734
005411.jpg,L,0.3161,0.6734
005412.jpg,L,0.3161,0.6734
005413.jpg,L,0.3161,0.6734
005414.jpg,L,0.3161,0.6734
005415.jpg,L,0.3161,0.6734
005416.jpg,L,0.3161,0.6734
005417.jpg,L,0.3161,0.6734
005418.jpg,L,0.3161,0.6734
005419.jpg,L,0.3161,0.6734
005420.jpg,L,0.3161,0.6734
005421.jpg,L,0.3161,0.6734
005422.jpg,L,0.3161,0.6734
005423.jpg,L,0.3161,0.6734
005424.jpg,L,0.3161,0.6734
005425.jpg,L,0.3161,0.6734
005426.jpg,L,0.3161,0.6734
005427.jpg,L,0.3161,0.6734
005428.jpg,L,0.3161,0.6734
005429.jpg,L,0.3161,0.6734
005430.jpg,L,0.3161,0.6734
005431.jpg,L,0.3161,0.6734
005432.jpg,L,0.3161,0.6734
005433.jpg,L,0.3161,0.6734
005434.jpg,L,0.3161,0.6734
005435.jpg,L,0.3161,0.6734
005436.jpg,L,0.3161,0.6734
005437.jpg,L,0.3161,0.6734
005438.jpg,L,0.3161,0.6734
005439.jpg,L,0.3161,0.6734
005440.jpg,L,0.3161,0.6734
005441.jpg,L,0.3161,0.6734
005442.jpg,L,0.3161,0.6734
005443.jpg,L,0.3161,0.6734
005444.jpg,L,0.3161,0.6734
005445.jpg,L,0.3161,0.6734
005446.jpg,L,0.3161,0.6734
005447.jpg,L,0.3161,0.6734
005448.jpg,L,0.3161,0.6734
005449.jpg,L,0.3161,0.6734
005450.jpg,L,0.3161,0.6734
005451.jpg,L,0.3161,0.6734
005452.jpg,L,0.3161,0.6734
005453.jpg,L,0.3161,0.6734
005454.jpg,L,0.3161,0.6734
005455.jpg,L,0.3161,0.6734
005456.jpg,L,0.3161,0.6734
005457.jpg,L,0.3161,0.6734
005458.jpg,L,0.3161,0.6734
005459.jpg,L,0.3161,0.6734
005460.jpg,L,0.3161,0.6734
005461.jpg,L,0.3161,0.6734
005462.jpg,L,0.3161,0.6734
005463.jpg,L,0.3161,0.6734
005464.jpg,L,0.3161,0.6734
005465.jpg,L,0.3161,0.6734
005466.jpg,L,0.3161,0.6734
005467.jpg,L,0.3161,0.6734
005468.jpg,L,0.3161,0.6734
005469.jpg,L,0.3161,0.6734
005470.jpg,L,0.3161,0.6734
005471.jpg,L,0.3161,0.6734
005472.jpg,L,0.3161,0.6734
005473.jpg,L,0.3161,0.6734
005474.jpg,L,0.3161,0.6734
005475.jpg,L,0.3161,0.6734
005476.jpg,L,0.3161,0.6734
005477.jpg,L,0.3161,0.6734
005478.jpg,L,0.3161,0.6734
005479.jpg,L,0.3161,0.6734
005480.jpg,L,0.3161,0.6734
005481.jpg,L,0.3161,0.6734
005482.jpg,L,0.3161,0.6734
005483.jpg,L,0.3161,0.6734
005484.jpg,L,0.3161,0.6734
005485.jpg,L,0.3161,0.6734
005486.jpg,L,0.3161,0.6734
005487.jpg,L,0.3161,0.6734
005488.jpg,L,0.3161,0.6734
005489.jpg,L,0.3161,0.6734
005490.jpg,L,0.3161,0.6734
005491.jpg,L,0.3161,0.6734
005492.jpg,L,0.3161,0.6734
005493.jpg,L,0.3161,0.6734
005494.jpg,L,0.3161,0.6734
005495.jpg,L,0.3161,0.6734
005496.jpg,L,0.3161,0.6734
005497.jpg,L,0.3161,0.6734
005498.jpg,L,0.3161,0.6734
005499.jpg,L,0.3161,0.6734
005500.jpg,L,0.3161,0.6734
005501.jpg,L,0.3161,0.6734
005502.jpg,L,0.3161,0.6734
005503.jpg,L,0.3161,0.6734
005504.jpg,L,0.3161,0.6734
005505.jpg,L,0.3161,0.6734
005506.jpg,L,0.3161,0.6734
005507.jpg,L,0.3161,0.6734
005508.jpg,L,0.3161,0.6734
005509.jpg,L,0.3161,0.6734
005510.jpg,L,0.3161,0.6734
005511.jpg,L,0.3161,0.6734
005512.jpg,L,0.3161,0.6734
005513.jpg,L,0.3161,0.6734
005663.jpg,L,-0.1012,0.2221
005664.jpg,L,-0.1012,0.2221
005665.jpg,L,-0.1012,0.2221
005666.jpg,L,-0.1012,0.2221
005667.jpg,L,-0.1012,0.2221
005668.jpg,L,-0.1012,0.2221
005669.jpg,L,-0.1012,0.2221
005670.jpg,L,-0.1012,0.2221
005671.jpg,L,-0.1012,0.2221
005672.jpg,L,-0.1012,0.2221
005673.jpg,L,-0.1012,0.2221
005674.jpg,L,-0.1012,0.2221
005675.jpg,L,-0.1012,0.2221
005676.jpg,L,-0.1012,0.2221
005677.jpg,L,-0.1012,0.2221
005678.jpg,L,-0.1012,0.2221
005679.jpg,L,-0.1012,0.2221
005680.jpg,L,-0.1012,0.2221
005681.jpg,L,-0.1012,0.2221
005682.jpg,L,-0.1012,0.2221
005683.jpg,L,-0.1012,0.2221
005684.jpg,L,-0.1012,0.2221
005685.jpg,L,-0.1012,0.2221
005686.jpg,L,-0.1012,0.2221
005687.jpg,L,-0.1012,0.2221
005688.jpg,L,-0.1012,0.2221
005689.jpg,L,-0.1012,0.2221
005690.jpg,L,-0.1012,0.2221
005691.jpg,L,-0.1012,0.2221
005692.jpg,L,-0.1012,0.2221
005693.jpg,L,-0.1012,0.2221
005694.jpg,L,-0.1012,0.2221
005695.jpg,L,-0.1012,0.2221
005696.jpg,L,-0.1012,0.2221
005697.jpg,L,-0.1012,0.2221
005698.jpg,L,-0.1012,0.2221
005699.jpg,L,-0.1012,0.2221
005700.jpg,L,-0.1012,0.2221
005701.jpg,L,-0.1012,0.2221
005702.jpg,L,-0.1012,0.2221
005703.jpg,L,-0.1012,0.2221
005704.jpg,L,-0.1012,0.2221
005705.jpg,L,-0.1012,0.2221
005706.jpg,L,-0.1012,0.2221
005707.jpg,L,-0.1012,0.2221
005708.jpg,L,-0.1012,0.2221
005709.jpg,L,-0.1012,0.2221
005710.jpg,L,-0.1012,0.2221
005711.jpg,L,-0.1012,0.2221
005712.jpg,L,-0.1012,0.2221
005713.jpg,L,-0.1012,0.2221
005714.jpg,L,-0.1012,0.2221
005715.jpg,L,-0.1012,0.2221
005716.jpg,L,-0.1012,0.2221
005717.jpg,L,-0.1012,0.2221
005718.jpg,L,-0.1012,0.2221
005719.jpg,L,-0.1012,0.2221
005720.jpg,L,-0.1012,0.2221
005721.jpg,L,-0.1012,0.2221
005722.jpg,L,-0.1012,0.2221
005723.jpg,L,-0.1012,0.2221
005724.jpg,L,-0.1012,0.2221
005725.jpg,L,-0.1012,0.2221
005726.jpg,L,-0.1012,0.2221
005727.jpg,L,-0.1012,0.2221
005728.jpg,L,-0.1012,0.2221
005729.jpg,L,-0.1012,0.2221
005730.jpg,L,-0.1012,0.2221
005731.jpg,L,-0.1012,0.2221
005732.jpg,L,-0.1012,0.2221
005733.jpg,L,-0.1012,0.2221
005734.jpg,L,-0.1012,0.2221
005735.jpg,L,-0.1012,0.2221
005736.jpg,L,-0.1012,0.2221
005737.jpg,L,-0.1012,0.2221
005738.jpg,L,-0.1012,0.2221
005739.jpg,L,-0.1012,0.2221
005740.jpg,L,-0.1012,0.2221
005741.jpg,L,-0.1012,0.2221
005742.jpg,L,-0.1012,0.2221
005743.jpg,L,-0.1012,0.2221
005744.jpg,L,-0.1012,0.2221
005745.jpg,L,-0.1012,0.2221
005746.jpg,L,-0.1012,0.2221
005747.jpg,L,-0.1012,0.2221
005748.jpg,L,-0.1012,0.2221
005749.jpg,L,-0.1012,0.2221
005750.jpg,L,-0.1012,0.2221
005751.jpg,L,-0.1012,0.2221
005752.jpg,L,-0.1012,0.2221
005753.jpg,L,-0.1012,0.2221
005754.jpg,L,-0.1012,0.2221
005755.jpg,L,-0.1012,0.2221
005756.jpg,L,-0.1012,0.2221
005757.jpg,L,-0.1012,0.2221
005758.jpg,L,-0.1012,0.2221
005759.jpg,L,-0.1012,0.2221
005760.jpg,L,-0.1012,0.2221
005761.jpg,L,-0.1012,0.2221
005762.jpg,L,-0.1012,0.2221
005763.jpg,L,-0.1012,0.2221
005764.jpg,L,-0.1012,0.2221
005765.jpg,L,-0.1012,0.2221
005766.jpg,L,-0.1012,0.2221
005767.jpg,L,-0.1012,0.2221
005768.jpg,L,-0.1012,0.2221
005769.jpg,L,-0.1012,0.2221
005770.jpg,L,-0.1012,0.2221
005771.jpg,L,-0.1012,0.2221
005772.jpg,L,-0.1012,0.2221
005773.jpg,L,-0.1012,0.2221
005774.jpg,L,-0.1012,0.2221
005775.jpg,L,-0.1012,0.2221
005776.jpg,L,-0.1012,0.2221
005777.jpg,L,-0.1012,0.2221
005778.jpg,L,-0.1012,0.2221
005779.jpg,L,-0.1012,0.2221
005780.jpg,L,-0.1012,0.2221
005781.jpg,L,-0.1012,0.2221
005782.jpg,L,-0.1012,0.2221
005783.jpg,L,-0.1012,0.2221
005784.jpg,L,-0.1012,0.2221
005785.jpg,L,-0.1012,0.2221
005786.jpg,L,-0.1012,0.2221
005787.jpg,L,-0.1012,0.2221
005788.jpg,L,-0.1012,0.2221
005789.jpg,L,-0.1012,0.2221
005790.jpg,L,-0.1012,0.2221
005791.jpg,L,-0.1012,0.2221
005792.jpg,L,-0.1012,0.2221
005793.jpg,L,-0.1012,0.2221
005794.jpg,L,-0.1012,0.2221
005795.jpg,L,-0.1012,0.2221
005796.jpg,L,-0.1012,0.2221
005797.jpg,L,-0.1012,0.2221
005798.jpg,L,-0.1012,0.2221
005799.jpg,L,-0.1012,0.2221
005800.jpg,L,-0.1012,0.2221
005801.jpg,L,-0.1012,0.2221
005802.jpg,L,-0.1012,0.2221
005803.jpg,L,-0.1012,0.2221
005804.jpg,L,-0.1012,0.2221
005805.jpg,L,-0.1012,0.2221
005806.jpg,L,-0.1012,0.2221
005807.jpg,L,-0.1012,0.2221
005808.jpg,L,-0.1012,0.2221
005809.jpg,L,-0.1012,0.2221
005810.jpg,L,-0.1012,0.2221
005960.jpg,L,-0.0056,-0.6618
005961.jpg,L,-0.0056,-0.6618
005962.jpg,L,-0.0056,-0.6618
005963.jpg,L,-0.0056,-0.6618
005964.jpg,L,-0.0056,-0.6618
005965.jpg,L,-0.0056,-0.6618
005966.jpg,L,-0.0056,-0.6618
005967.jpg,L,-0.0056,-0.6618
005968.jpg,L,-0.0056,-0.6618
005969.jpg,L,-0.0056,-0.6618
005970.jpg,L,-0.0056,-0.6618
005971.jpg,L,-0.0056,-0.6618
005972.jpg,L,-0.0056,-0.6618
005973.jpg,L,-0.0056,-0.6618
005974.jpg,L,-0.0056,-0.6618
005975.jpg,L,-0.0056,-0.6618
005976.jpg,L,-0.0056,-0.6618
005977.jpg,L,-0.0056,-0.6618
005978.jpg,L,-0.0056,-0.6618
005979.jpg,L,-0.0056,-0.6618
005980.jpg,L,-0.0056,-0.6618
005981.jpg,L,-0.0056,-0.6618
005982.jpg,L,-0.0056,-0.6618
005983.jpg,L,-0.0056,-0.6618
005984.jpg,L,-0.0056,-0.6618
005985.jpg,L,-0.0056,-0.6618
005986.jpg,L,-0.0056,-0.6618
005987.jpg,L,-0.0056,-0.6618
005988.jpg,L,-0.0056,-0.6618
005989.jpg,L,-0.0056,-0.6618
005990.jpg,L,-0.0056,-0.6618
005991.jpg,L,-0.0056,-0.6618
005992.jpg,L,-0.0056,-0.6618
005993.jpg,L,-0.0056,-0.6618
005994.jpg,L,-0.0056,-0.6618
005995.jpg,L,-0.0056,-0.6618
005996.jpg,L,-0.0056,-0.6618
005997.jpg,L,-0.0056,-0.6618
005998.jpg,L,-0.0056,-0.6618
005999.jpg,L,-0.0056,-0.6618
006000.jpg,L,-0.0056,-0.6618
006001.jpg,L,-0.0056,-0.6618
006002.jpg,L,-0.0056,-0.6618
006003.jpg,L,-0.0056,-0.6618
006004.jpg,L,-0.0056,-0.6618
